datetime,signal,close
2025-08-08 14:08:45.816360,HOLD,117239.45
2025-08-08 14:13:46.532455,HOLD,116767.67
2025-08-08 14:18:47.195877,HOLD,116712.38
2025-08-08 14:23:47.852384,HOLD,116769.04
2025-08-08 14:28:48.446657,HOLD,116807.56
2025-08-08 14:33:49.225173,HOLD,116668.27
2025-08-08 14:38:50.018458,HOLD,116626.66
2025-08-08 15:02:31.715990,HOLD,116505.92
2025-08-08 15:07:32.555995,HOLD,116430.55
2025-08-08 15:12:33.346481,HOLD,116376.73
2025-08-08 15:17:34.196281,HOLD,116364.98
2025-08-08 15:22:35.250925,HOLD,116329.41
2025-08-08 15:27:36.077255,HOLD,116530.77
2025-08-08 15:37:12.341998,HOLD,116187.02
2025-08-08 15:42:13.127902,HOLD,116102.31
2025-08-08 15:47:13.954906,HOLD,115939.90
2025-08-08 15:57:13.248208,HOLD,116184.91
2025-08-08 16:02:14.093637,HOLD,116226.00
2025-08-08 16:07:14.934832,HOLD,116284.87
2025-08-08 16:12:36.611325,HOLD,116130.02
2025-08-08 16:17:37.398733,HOLD,116158.63
2025-08-08 16:22:38.173988,HOLD,116241.62
2025-08-08 16:28:09.654859,HOLD,116215.34
2025-08-08 16:33:10.622541,HOLD,116046.97
2025-08-08 16:38:11.510568,HOLD,116124.78
2025-08-08 17:03:37.887196,HOLD,116265.62
2025-08-08 17:08:38.702107,HOLD,116349.48
2025-08-08 17:13:39.645350,HOLD,116483.62
2025-08-08 17:18:40.492466,HOLD,116457.05
2025-08-08 17:23:41.266110,HOLD,116397.66
2025-08-08 17:28:42.111867,HOLD,116337.13
2025-08-08 17:33:43.272599,HOLD,116405.02
2025-08-08 17:38:44.078493,HOLD,116504.91
2025-08-08 17:43:44.865585,HOLD,116557.98
2025-08-08 17:48:45.961754,HOLD,116565.91
2025-08-08 18:00:42.279155,HOLD,116709.36
2025-08-08 18:05:43.278061,HOLD,116811.89
2025-08-08 18:10:44.102489,HOLD,116850.48
2025-08-08 18:28:36.101670,HOLD,116835.61
2025-08-08 18:49:24.927677,HOLD,116363.02
2025-08-08 18:55:09.519045,HOLD,116504.82
2025-08-08 19:00:10.809427,HOLD,116489.75
2025-08-08 19:09:52.487764,HOLD,116636.90
2025-08-08 19:14:53.344230,HOLD,116651.70
2025-08-08 19:19:54.277291,HOLD,116710.68
2025-08-08 19:24:54.956620,HOLD,116696.92
2025-08-08 19:37:35.138640,HOLD,116419.14
2025-08-08 19:42:35.844417,HOLD,116391.03
2025-08-08 19:48:14.976923,HOLD,116519.60
2025-08-08 19:53:15.720353,HOLD,116480.04
2025-08-08 19:58:16.436723,HOLD,116457.33
2025-08-08 20:03:17.161237,HOLD,116444.31
2025-08-08 20:08:17.914171,HOLD,116416.05
2025-08-08 20:13:18.751931,HOLD,116468.46
2025-08-08 20:18:19.501928,HOLD,116492.47
2025-08-11 18:20:25.207841,HOLD,119628.71
2025-08-11 18:25:26.035313,HOLD,119674.09
2025-08-11 18:30:28.695838,HOLD,119673.55
2025-08-11 18:35:29.924239,HOLD,119711.91
2025-08-11 18:40:30.751459,HOLD,119851.76
2025-08-11 18:45:31.873754,HOLD,119729.84
2025-08-11 18:50:32.616915,HOLD,119561.22
2025-08-11 18:55:33.486822,HOLD,119776.86
2025-08-11 19:00:34.347739,HOLD,119749.96
2025-08-11 19:05:35.081348,HOLD,119745.44
2025-08-11 19:25:58.425259,HOLD,119588.20
2025-08-11 19:30:59.233468,HOLD,119542.16
2025-08-11 19:35:59.931080,HOLD,119365.69
2025-08-11 19:41:00.914567,HOLD,119275.12
2025-08-11 19:46:01.836160,HOLD,119191.55
2025-08-11 19:51:03.005577,HOLD,119105.62
2025-08-11 19:56:03.934493,HOLD,118702.70
2025-08-11 20:01:04.869126,HOLD,118715.32
2025-08-12 13:51:00.065011,HOLD,118891.22
2025-08-12 13:56:00.993062,HOLD,118941.10
2025-08-12 14:01:01.746818,HOLD,118814.62
2025-08-12 14:06:02.661268,HOLD,118978.77
2025-08-12 14:11:03.605396,HOLD,119165.98
2025-08-12 14:16:04.486594,HOLD,119037.48
2025-08-12 14:21:05.302249,HOLD,119090.75
2025-08-12 14:26:06.048308,HOLD,119105.66
2025-08-12 14:31:06.840107,HOLD,119214.45
2025-08-12 14:36:08.185799,HOLD,119259.92
2025-08-12 14:41:09.027731,HOLD,119191.22
2025-08-12 14:46:12.585498,HOLD,119111.09
2025-08-12 14:51:15.618120,HOLD,119155.66
2025-08-12 14:56:17.897639,HOLD,119342.28
2025-08-12 15:01:19.181617,HOLD,119393.48
2025-08-12 15:06:20.123004,HOLD,119452.22
2025-08-12 15:11:21.098262,HOLD,119397.69
2025-08-12 15:16:22.124826,HOLD,119476.10
2025-08-12 15:21:23.017207,HOLD,119595.37
2025-08-12 15:30:55.922818,HOLD,119735.88
2025-08-12 15:35:56.697244,HOLD,119825.88
2025-08-12 15:40:57.508530,HOLD,119742.00
2025-08-12 15:45:58.286867,HOLD,119698.37
2025-08-12 15:50:59.053699,HOLD,119641.05
2025-08-12 15:55:59.831234,HOLD,119836.46
2025-08-12 16:01:00.598679,HOLD,119922.40
2025-08-12 16:06:01.359247,HOLD,120191.70
2025-08-12 16:11:02.242769,HOLD,119897.52
2025-08-12 16:16:03.029051,HOLD,119859.20
2025-08-12 16:21:03.880383,HOLD,119818.05
2025-08-12 16:26:04.632335,HOLD,119834.58
2025-08-12 16:31:05.420997,HOLD,119649.55
2025-08-12 16:36:06.208791,HOLD,119653.62
2025-08-12 16:41:07.903571,HOLD,119567.68
2025-08-12 16:46:13.943823,HOLD,119541.35
2025-08-12 16:51:15.591636,HOLD,119679.44
2025-08-12 16:56:16.835905,HOLD,119600.34
2025-08-12 17:01:17.665965,HOLD,119648.87
2025-08-12 17:06:18.448432,HOLD,119787.76
2025-08-12 17:11:19.292754,HOLD,119750.45
2025-08-12 17:16:20.272278,HOLD,119752.68
2025-08-12 17:21:21.128237,HOLD,119773.90
2025-08-12 17:42:23.021132,HOLD,119428.56
2025-08-12 17:47:23.813506,HOLD,119462.06
2025-08-12 17:52:24.663353,HOLD,119403.88
2025-08-12 17:57:25.365167,HOLD,119333.93
2025-08-12 18:02:26.196964,HOLD,119301.62
2025-08-12 18:07:27.106993,HOLD,119501.59
2025-08-12 18:12:28.161812,HOLD,119594.41
2025-08-12 18:17:29.022455,HOLD,119725.37
2025-08-12 18:22:29.958678,HOLD,120017.66
2025-08-12 18:27:30.764104,HOLD,119857.55
2025-08-12 18:32:31.511098,HOLD,119789.86
2025-08-12 18:37:32.292500,HOLD,119562.99
2025-08-12 18:42:33.123152,HOLD,119573.30
2025-08-12 18:47:33.908217,HOLD,119554.11
2025-08-12 18:52:34.808830,HOLD,119517.71
2025-08-12 18:57:35.633091,HOLD,119348.43
2025-08-12 19:02:36.568834,HOLD,119330.13
2025-08-12 19:07:37.502282,HOLD,119436.77
2025-08-12 19:12:38.549110,HOLD,119462.33
2025-08-12 19:23:39.050539,HOLD,119677.27
2025-08-12 19:28:39.958427,HOLD,119829.20
2025-08-12 19:33:43.377207,HOLD,119821.63
2025-08-12 19:38:44.124883,HOLD,119907.87
2025-08-12 19:43:44.981637,HOLD,119796.72
2025-08-12 19:48:45.958318,HOLD,119717.65
2025-08-12 19:53:48.927594,HOLD,119657.02
2025-08-12 19:58:49.769957,HOLD,119679.87
2025-08-12 20:17:40.923396,HOLD,119732.92
2025-08-12 20:22:44.124676,HOLD,119852.79
2025-08-12 20:27:46.611420,HOLD,119928.23
2025-08-12 20:32:49.759876,HOLD,119864.75
2025-08-12 20:37:50.505015,HOLD,120069.88
2025-08-12 20:42:51.627019,HOLD,119911.39
2025-08-12 20:47:54.132244,HOLD,120017.75
2025-08-12 20:52:54.941759,HOLD,120238.52
2025-08-12 20:57:55.622611,HOLD,120189.24
2025-08-12 21:02:59.088690,HOLD,120151.24
2025-08-12 21:07:59.923380,HOLD,120040.14
2025-08-12 21:31:44.343681,HOLD,120076.57
2025-08-12 21:36:45.111403,HOLD,119883.72
2025-08-12 21:41:45.890275,HOLD,119985.27
2025-08-12 21:46:48.260517,HOLD,120000.84
2025-08-12 21:51:49.068929,HOLD,119938.31
2025-08-12 21:56:49.800264,HOLD,119928.84
2025-08-12 22:01:52.158715,HOLD,119825.98
2025-08-12 22:06:52.987415,HOLD,119787.57
2025-08-12 22:11:53.776901,HOLD,119759.49
2025-08-12 22:16:56.238797,HOLD,119744.93
2025-08-12 22:21:57.287216,HOLD,119698.67
2025-08-12 22:26:58.067355,HOLD,119697.41
2025-08-12 22:32:00.400756,HOLD,119793.27
2025-08-13 17:01:35.984038,HOLD,121394.35
2025-08-13 17:06:36.865289,HOLD,121530.88
2025-08-13 17:11:37.761159,HOLD,121667.85
2025-08-13 17:16:38.703303,HOLD,121614.30
2025-08-13 17:21:39.496740,HOLD,121619.33
2025-08-13 17:26:40.511780,HOLD,121802.06
2025-08-13 17:31:41.231841,HOLD,121818.35
2025-08-13 17:36:42.245168,HOLD,121808.52
2025-08-13 17:41:44.368110,HOLD,121573.70
2025-08-13 17:46:45.266955,HOLD,121597.94
2025-08-13 17:51:46.151925,HOLD,121569.55
2025-08-13 17:56:47.018148,HOLD,121688.12
2025-08-13 18:01:47.879027,HOLD,121871.45
2025-08-13 18:22:17.094011,HOLD,121795.54
2025-08-13 18:27:21.267270,HOLD,121726.38
2025-08-13 18:32:22.353190,HOLD,121647.81
2025-08-13 18:37:23.209898,HOLD,121841.13
2025-08-13 18:42:24.184570,HOLD,121515.84
2025-08-13 18:47:25.239461,HOLD,121500.70
2025-08-13 18:52:26.318180,HOLD,121591.50
2025-08-13 18:57:27.357243,HOLD,121592.29
2025-08-13 19:02:28.469907,HOLD,121593.33
2025-08-13 19:07:29.618981,HOLD,121734.21
2025-08-13 19:12:30.473278,HOLD,121870.54
2025-08-13 19:17:31.802521,HOLD,121915.59
2025-08-13 19:22:32.943696,HOLD,122137.20
2025-08-13 19:27:33.887447,HOLD,122467.30
2025-08-13 19:32:36.036262,HOLD,122548.44
2025-08-13 19:37:37.015451,HOLD,122430.12
2025-08-13 19:42:38.671597,HOLD,122266.11
2025-08-13 19:47:39.560713,HOLD,122530.53
2025-08-13 19:52:40.485415,HOLD,122635.12
2025-08-13 19:57:41.424487,HOLD,122833.99
2025-08-13 20:02:42.517854,HOLD,122776.17
2025-08-13 20:07:43.445745,HOLD,122576.32
2025-08-13 20:12:44.279013,HOLD,122810.36
2025-08-13 20:17:45.326722,HOLD,122838.27
2025-08-13 20:22:46.376238,HOLD,122733.66
2025-08-13 20:27:47.401648,HOLD,122622.34
2025-08-13 20:32:48.440998,HOLD,122661.47
2025-08-13 20:37:49.625114,HOLD,122759.68
2025-08-13 20:42:53.171939,HOLD,122796.63
2025-08-13 20:47:54.223990,HOLD,122821.09
2025-08-13 20:52:55.243367,HOLD,122977.02
2025-08-13 20:57:56.259641,HOLD,122986.73
2025-08-13 21:02:57.404943,HOLD,122986.73
2025-08-13 21:07:58.330042,HOLD,122830.62
2025-08-13 21:12:59.455846,HOLD,122871.25
2025-08-13 21:18:00.993173,HOLD,122857.23
2025-08-13 21:23:02.198836,HOLD,122826.49
2025-08-13 21:28:03.252258,HOLD,122809.08
2025-08-13 21:33:04.282987,HOLD,122731.97
2025-08-13 21:38:05.171726,HOLD,122788.98
2025-08-13 21:43:06.109593,HOLD,122695.36
2025-08-13 21:48:07.099749,HOLD,122541.01
2025-08-13 21:53:08.022957,HOLD,122472.82
2025-08-13 21:58:09.065076,HOLD,122667.52
2025-08-13 22:03:10.046419,HOLD,122829.16
2025-08-13 22:08:11.089489,HOLD,122942.03
2025-08-14 04:33:40.913967,HOLD,123304.80
2025-08-14 13:48:19.122266,HOLD,118326.55
2025-08-14 13:53:20.035162,HOLD,118554.02
2025-08-14 13:58:20.839504,HOLD,118621.77
2025-08-14 14:03:23.627785,HOLD,118445.23
2025-08-14 14:08:24.434689,HOLD,118200.76
2025-08-14 14:13:25.080050,HOLD,118126.34
2025-08-14 14:18:25.855756,HOLD,118120.12
2025-08-14 14:23:27.111063,HOLD,118486.97
2025-08-14 14:28:27.786614,HOLD,118478.34
2025-08-14 14:33:28.579511,HOLD,118898.75
2025-08-14 14:38:29.475567,HOLD,119047.12
2025-08-14 14:43:30.337870,HOLD,119213.66
2025-08-14 14:48:34.177547,HOLD,119387.30
2025-08-14 14:53:35.180014,HOLD,119237.08
2025-08-14 14:58:36.259268,HOLD,118961.10
2025-08-14 15:03:37.337881,HOLD,118896.20
2025-08-14 15:08:38.153873,HOLD,118704.02
2025-08-14 15:13:39.103869,HOLD,118686.20
2025-08-14 15:18:40.048831,HOLD,118611.53
2025-08-14 15:23:40.717999,HOLD,118384.83
2025-08-14 15:28:41.534843,HOLD,118149.91
2025-08-14 15:33:42.392534,HOLD,118245.96
2025-08-14 15:38:43.191649,HOLD,118065.79
2025-08-14 15:43:43.982712,HOLD,118262.13
2025-08-14 15:48:44.873235,HOLD,118086.25
2025-08-14 15:53:45.882728,HOLD,118073.33
2025-08-14 15:58:46.805135,HOLD,118263.01
2025-08-14 16:03:47.563691,HOLD,118208.89
2025-08-14 16:08:48.235607,HOLD,117888.72
2025-08-14 16:13:48.994888,HOLD,117887.12
2025-08-14 16:18:49.769855,HOLD,117626.39
2025-08-14 16:23:50.468958,HOLD,117808.02
2025-08-14 16:28:51.320316,HOLD,117614.54
2025-08-14 16:33:52.059261,HOLD,117538.59
2025-08-14 16:38:52.795906,HOLD,117735.19
2025-08-14 16:43:53.730481,HOLD,117894.98
2025-08-14 16:48:54.516435,HOLD,117676.20
2025-08-14 16:53:55.460989,HOLD,117908.36
2025-08-14 16:58:56.148458,HOLD,117939.53
2025-08-14 17:03:56.980056,HOLD,117883.33
2025-08-14 17:28:51.816835,HOLD,118162.20
2025-08-14 17:51:10.086366,HOLD,117683.72
2025-08-14 17:56:11.215537,HOLD,117760.81
2025-08-14 18:01:12.258153,HOLD,117913.83
2025-08-14 18:06:13.045271,HOLD,117883.91
2025-08-14 18:11:13.895918,HOLD,117878.66
2025-08-14 18:16:14.769334,HOLD,117726.26
2025-08-14 18:21:19.566445,HOLD,117639.23
2025-08-14 18:26:20.261026,HOLD,117415.63
2025-08-14 18:31:21.039547,HOLD,117862.31
2025-08-14 18:36:21.711025,HOLD,117918.19
2025-08-14 18:41:22.564727,HOLD,117967.00
2025-08-14 18:46:23.452212,HOLD,118086.77
2025-08-14 18:51:24.210039,HOLD,118102.12
2025-08-14 18:56:24.932951,HOLD,118204.55
2025-08-14 19:01:25.991885,HOLD,118130.91
2025-08-14 19:06:26.985394,HOLD,118120.22
2025-08-14 19:11:27.678267,HOLD,118151.84
2025-08-14 19:16:28.374804,HOLD,118174.38
2025-08-14 19:40:10.774858,HOLD,118218.53
2025-08-14 19:45:11.567457,HOLD,118277.30
2025-08-14 19:50:12.341027,HOLD,118437.59
2025-08-14 19:55:13.166624,HOLD,118335.68
2025-08-14 20:00:13.990399,HOLD,118128.84
2025-08-14 20:05:14.741473,HOLD,117996.55
2025-08-15 15:00:09.425165,HOLD,117430.00
2025-08-15 15:05:10.515760,HOLD,117352.29
2025-08-15 15:10:11.262721,HOLD,117344.02
2025-08-15 15:15:12.111157,HOLD,117435.61
2025-08-15 15:20:12.909042,HOLD,117633.00
2025-08-15 15:25:13.674041,HOLD,117255.67
2025-08-15 15:30:14.431738,HOLD,117061.21
2025-08-15 15:35:15.514014,HOLD,117382.19
2025-08-15 15:40:16.324456,HOLD,117285.27
2025-08-15 15:46:38.333168,HOLD,117069.47
2025-08-15 15:51:39.011232,HOLD,117011.98
2025-08-15 15:56:39.701404,HOLD,117376.49
2025-08-15 16:01:40.642855,HOLD,117359.54
2025-08-15 16:07:15.186807,HOLD,117138.48
2025-08-15 16:12:16.038826,HOLD,117070.62
2025-08-15 16:17:16.942310,HOLD,117083.55
2025-08-15 16:22:17.751030,HOLD,117122.70
2025-08-15 16:27:18.584487,HOLD,117108.45
2025-08-15 16:33:57.381446,HOLD,117288.48
2025-08-15 16:58:31.691184,HOLD,117358.09
2025-08-15 17:03:32.414858,HOLD,117403.02
2025-08-15 17:43:21.563871,HOLD,117655.03
2025-08-15 17:48:22.281825,HOLD,117744.91
2025-08-15 17:53:23.036103,HOLD,117677.40
2025-08-15 17:58:24.176643,HOLD,117651.16
2025-08-15 18:05:15.559369,HOLD,117582.66
2025-08-15 18:10:16.318594,HOLD,117479.10
2025-08-15 18:15:17.163787,HOLD,117512.30
2025-08-15 18:20:17.906899,HOLD,117411.57
2025-08-15 18:25:18.633775,HOLD,117418.15
2025-08-15 18:30:19.508175,HOLD,117410.99
2025-08-15 18:37:19.426642,HOLD,117460.90
2025-08-15 18:42:20.375089,HOLD,117380.18
2025-08-15 19:47:39.434447,HOLD,117059.48
2025-08-15 20:44:17.488520,HOLD,117334.93
2025-08-15 21:04:59.072964,HOLD,117421.71
2025-08-18 19:53:53.849054,HOLD,116300.51
2025-08-18 19:58:54.798892,HOLD,116414.38
2025-08-18 20:03:55.614519,HOLD,116391.78
2025-08-18 20:09:03.242150,HOLD,116391.55
2025-08-18 20:14:05.607365,HOLD,116454.16
2025-08-18 20:19:06.515807,HOLD,116474.45
2025-08-18 20:24:07.431368,HOLD,116426.06
2025-08-18 20:29:08.419103,HOLD,116483.27
2025-08-18 20:34:09.412125,HOLD,116564.25
2025-08-18 20:39:10.452205,HOLD,116371.51
2025-08-18 20:44:11.441240,HOLD,116121.84
2025-08-18 20:49:12.385962,HOLD,116178.91
2025-08-18 20:54:13.212892,HOLD,116319.23
2025-08-18 20:59:14.256313,HOLD,116408.72
2025-08-18 21:04:15.369605,HOLD,116417.18
2025-08-18 21:09:16.286196,HOLD,116538.05
2025-08-18 21:14:17.361844,HOLD,116508.62
2025-08-18 21:19:18.703409,HOLD,116631.20
2025-08-18 21:24:19.702622,HOLD,116692.93
2025-08-18 21:29:20.785530,HOLD,116721.26
2025-08-18 21:34:21.731237,HOLD,116679.16
2025-08-18 21:39:22.613198,HOLD,116543.21
2025-08-18 21:44:23.578292,HOLD,116580.10
2025-08-18 21:49:24.571939,HOLD,116553.86
2025-08-18 21:54:25.810435,HOLD,116598.67
2025-08-18 21:59:26.784332,HOLD,116716.25
2025-08-18 22:04:27.961634,HOLD,116791.88
2025-08-18 22:09:30.319118,HOLD,116977.09
2025-08-18 22:14:31.273880,HOLD,116949.48
2025-08-18 22:19:32.158203,HOLD,117000.87
2025-08-18 22:24:33.098655,HOLD,117017.34
2025-08-18 22:29:34.026256,HOLD,116999.55
2025-08-18 22:34:34.882317,HOLD,116977.81
2025-08-18 22:39:35.813014,HOLD,116885.58
2025-08-18 22:44:36.926192,HOLD,116817.99
2025-08-18 22:49:37.903369,HOLD,116730.14
2025-08-18 22:54:38.757010,HOLD,116686.55
2025-08-18 22:59:39.721372,HOLD,116589.66
2025-08-18 23:04:40.685502,HOLD,116473.79
2025-08-18 23:09:41.664605,HOLD,116557.35
2025-08-18 23:14:42.869652,HOLD,116491.21
2025-08-18 23:19:43.842936,HOLD,116466.41
2025-08-18 23:24:44.836025,HOLD,116377.27
2025-08-18 23:29:45.927972,HOLD,116402.41
2025-08-18 23:34:47.363764,HOLD,116337.09
2025-08-18 23:39:48.467294,HOLD,116295.03
2025-08-18 23:44:49.356387,HOLD,116316.49
2025-08-18 23:49:50.207270,HOLD,116235.18
2025-08-18 23:54:51.255041,HOLD,116231.08
2025-08-18 23:59:52.144566,HOLD,116297.48
2025-08-19 00:04:52.841424,HOLD,116301.09
2025-08-19 13:56:16.998896,HOLD,115310.41
2025-08-19 14:01:17.818785,HOLD,115213.08
2025-08-19 14:06:18.546253,HOLD,115317.76
2025-08-19 14:11:19.434828,HOLD,115020.98
2025-08-19 14:16:20.240977,HOLD,114838.66
2025-08-19 14:21:21.019777,HOLD,114666.63
2025-08-19 14:26:21.841211,HOLD,114611.09
2025-08-19 14:31:22.550642,HOLD,114269.95
2025-08-19 14:36:23.426510,HOLD,114419.28
2025-08-19 14:41:24.253840,HOLD,114255.09
2025-08-19 14:46:25.045338,HOLD,113940.64
2025-08-19 14:51:25.904667,HOLD,113835.50
2025-08-19 14:56:26.646006,HOLD,113990.75
2025-08-19 15:01:27.435271,HOLD,113937.98
2025-08-19 15:06:19.504442,HOLD,113955.91
2025-08-19 15:10:18.354422,HOLD,113646.71
2025-08-19 15:14:47.960959,HOLD,113654.89
2025-08-19 15:19:49.116145,HOLD,113816.22
2025-08-19 15:24:50.157837,HOLD,114023.41
2025-08-19 15:36:37.968846,HOLD,114006.54
2025-08-19 15:41:38.922512,HOLD,113930.02
2025-08-19 15:46:39.885379,HOLD,114109.58
2025-08-19 15:51:40.985257,HOLD,114050.66
2025-08-19 15:56:41.895029,HOLD,113780.47
2025-08-19 16:04:51.146110,HOLD,113864.97
2025-08-19 16:09:52.162313,HOLD,113821.55
2025-08-19 16:14:53.193645,HOLD,113825.05
2025-08-19 16:19:54.256638,HOLD,113807.84
2025-08-19 16:24:55.317577,HOLD,113756.60
2025-08-19 16:29:56.523939,HOLD,113747.03
2025-08-19 16:34:57.577980,HOLD,113621.25
2025-08-19 16:39:58.630398,HOLD,113785.54
2025-08-19 16:44:59.616161,HOLD,113565.05
2025-08-19 16:50:00.671657,HOLD,113483.27
2025-08-19 16:55:01.608609,HOLD,113476.59
2025-08-19 17:00:02.766969,HOLD,113429.36
2025-08-19 17:05:03.742230,HOLD,113363.32
2025-08-19 17:10:05.164680,HOLD,113246.32
2025-08-19 17:30:07.027333,HOLD,113458.19
2025-08-19 18:04:17.135771,HOLD,113451.28
2025-08-19 18:09:18.179981,HOLD,113419.41
2025-08-19 18:14:19.336337,HOLD,113437.10
2025-08-19 18:19:20.383410,HOLD,113390.09
2025-08-19 18:24:21.429195,HOLD,113351.66
2025-08-19 18:29:22.408448,HOLD,113367.44
2025-08-19 18:34:27.777826,HOLD,113242.40
2025-08-19 18:39:28.739669,HOLD,113181.42
2025-08-19 18:44:29.761615,HOLD,113048.34
2025-08-19 18:49:33.664009,HOLD,113019.04
2025-08-19 18:54:37.432715,HOLD,112881.68
2025-08-19 18:59:38.631292,HOLD,113088.90
2025-08-19 19:04:44.395559,HOLD,112811.77
2025-08-19 19:13:40.890640,HOLD,112801.71
2025-08-19 19:18:42.524711,HOLD,112796.84
2025-08-19 19:23:48.114723,HOLD,113180.30
2025-08-19 19:28:49.109621,HOLD,113337.09
2025-08-19 19:33:50.034427,HOLD,113337.14
2025-08-19 19:38:51.131174,HOLD,113504.46
2025-08-19 19:43:52.179329,HOLD,113397.40
2025-08-19 19:48:53.216587,HOLD,113502.67
2025-08-19 19:53:54.169199,HOLD,113289.97
2025-08-19 19:58:57.381810,HOLD,113223.38
2025-08-19 20:03:58.533176,HOLD,113220.29
2025-08-19 20:08:59.605722,HOLD,113103.65
2025-08-20 13:08:26.755657,HOLD,113499.70
2025-08-20 13:13:28.295021,HOLD,113449.50
2025-08-20 13:18:29.899078,HOLD,113285.18
2025-08-20 13:23:33.776955,HOLD,113401.50
2025-08-20 13:32:31.459115,HOLD,113319.27
2025-08-20 13:37:32.335407,HOLD,113326.25
2025-08-20 13:42:35.800783,HOLD,113412.94
2025-08-20 13:47:37.006394,HOLD,113176.68
2025-08-20 13:52:38.098950,HOLD,112828.84
2025-08-20 13:57:39.414159,HOLD,112625.09
2025-08-20 14:02:41.497404,HOLD,112703.98
2025-08-20 14:07:44.390663,HOLD,112839.25
2025-08-20 14:12:45.540750,HOLD,112469.12
2025-08-20 19:04:31.359172,HOLD,113570.18
2025-08-20 19:16:19.259639,HOLD,113936.34
2025-08-20 19:27:05.184555,HOLD,114262.25
2025-08-20 19:40:18.825822,HOLD,113979.13
2025-08-20 19:45:20.075410,HOLD,113955.56
2025-08-20 19:50:21.182768,HOLD,114040.31
2025-08-20 19:55:22.373552,HOLD,114143.93
2025-08-20 20:00:23.619248,HOLD,114249.97
2025-08-20 20:05:28.097341,HOLD,114327.89
2025-08-20 20:10:29.091417,HOLD,114327.89
2025-08-20 20:15:30.367695,HOLD,114121.54
2025-08-20 20:20:31.407871,HOLD,114094.61
2025-08-20 20:25:32.476415,HOLD,114066.28
2025-08-20 20:30:33.870771,HOLD,114131.83
2025-08-20 20:35:38.562633,HOLD,114267.66
2025-08-20 20:40:39.702414,HOLD,114203.66
2025-08-20 20:45:41.001345,HOLD,114237.24
2025-08-20 20:50:42.129230,HOLD,114244.59
2025-08-20 20:55:43.140747,HOLD,114327.36
2025-08-20 21:00:44.183535,HOLD,114370.95
2025-08-20 21:05:45.404808,HOLD,114394.40
2025-08-20 21:10:46.981282,HOLD,114428.55
2025-08-20 21:15:47.934824,HOLD,114387.00
2025-08-20 21:20:48.990307,HOLD,114212.44
2025-08-20 21:25:50.021402,HOLD,114085.54
2025-08-20 21:30:51.403242,HOLD,114017.32
2025-08-20 21:35:52.430459,HOLD,114001.08
2025-08-21 13:54:41.098598,HOLD,113686.07
2025-08-21 13:59:42.094599,HOLD,113481.80
2025-08-21 14:05:32.983190,HOLD,113629.27
2025-08-21 14:10:33.926368,HOLD,113714.08
2025-08-21 14:15:35.163559,HOLD,113869.64
2025-08-21 14:20:36.146821,HOLD,113969.45
2025-08-21 14:25:37.093718,HOLD,113718.94
2025-08-21 14:30:38.413952,HOLD,113658.08
2025-08-21 14:35:39.697474,HOLD,113723.44
2025-08-21 14:40:40.617490,HOLD,113510.72
2025-08-21 14:45:41.486904,HOLD,113056.41
2025-08-21 14:50:42.295977,HOLD,113151.09
2025-08-21 14:55:43.406687,HOLD,113236.66
2025-08-21 15:00:44.395472,HOLD,113260.32
