datetime,signal,close
2025-08-08 17:18:40.617210,HOLD,3989.03
2025-08-08 17:23:41.403566,HOLD,3992.50
2025-08-08 17:28:42.345277,HOLD,3984.39
2025-08-08 17:33:43.396949,HOLD,4002.54
2025-08-08 17:38:44.219850,HOLD,4022.93
2025-08-08 17:43:45.350269,HOLD,4024.27
2025-08-08 17:48:46.080104,HOLD,4020.16
2025-08-08 18:00:42.399917,HOLD,4032.20
2025-08-08 18:05:43.393954,HOLD,4047.26
2025-08-08 18:10:44.261083,HOLD,4046.35
2025-08-08 18:28:36.231814,HOLD,4043.26
2025-08-08 18:49:25.049088,HOLD,4044.13
2025-08-08 18:55:10.140483,HOLD,4047.66
2025-08-08 19:00:10.949017,HOLD,4052.73
2025-08-08 19:09:52.608986,HOLD,4055.45
2025-08-08 19:14:53.535601,HOLD,4044.03
2025-08-08 19:19:54.400031,HOLD,4047.13
2025-08-08 19:24:55.068605,HOLD,4048.62
2025-08-08 19:37:35.249836,HOLD,4036.93
2025-08-08 19:42:35.982402,HOLD,4035.50
2025-08-08 19:48:15.111073,HOLD,4052.59
2025-08-08 19:53:15.839690,HOLD,4051.22
2025-08-08 19:58:16.563817,HOLD,4053.87
2025-08-08 20:03:17.342747,HOLD,4060.58
2025-08-08 20:08:18.032403,HOLD,4054.78
2025-08-08 20:13:18.864600,HOLD,4053.02
2025-08-08 20:18:19.623839,HOLD,4053.08
2025-08-11 18:20:25.427526,HOLD,4301.67
2025-08-11 18:25:26.258843,HOLD,4295.53
2025-08-11 18:30:29.315369,HOLD,4297.05
2025-08-11 18:35:30.117349,HOLD,4297.53
2025-08-11 18:40:30.865115,HOLD,4303.34
2025-08-11 18:45:31.991469,HOLD,4295.99
2025-08-11 18:50:32.771921,HOLD,4289.79
2025-08-11 18:55:33.593447,HOLD,4296.65
2025-08-11 19:00:34.473762,HOLD,4298.36
2025-08-11 19:05:35.192175,HOLD,4297.62
2025-08-11 19:25:58.668460,HOLD,4306.10
2025-08-11 19:30:59.359702,HOLD,4306.85
2025-08-11 19:36:00.165383,HOLD,4292.74
2025-08-11 19:41:01.155407,HOLD,4289.55
2025-08-11 19:46:01.967139,HOLD,4277.25
2025-08-11 19:51:03.135456,HOLD,4277.40
2025-08-11 19:56:04.051530,HOLD,4243.70
2025-08-11 20:01:05.016328,HOLD,4241.82
2025-08-12 13:51:00.284826,HOLD,4369.00
2025-08-12 13:56:01.118355,HOLD,4374.64
2025-08-12 14:01:01.870364,HOLD,4378.62
2025-08-12 14:06:02.883105,HOLD,4391.99
2025-08-12 14:11:03.742948,HOLD,4399.23
2025-08-12 14:16:04.624480,HOLD,4396.05
2025-08-12 14:21:05.437814,HOLD,4392.31
2025-08-12 14:26:06.195438,HOLD,4399.14
2025-08-12 14:31:07.003610,HOLD,4407.69
2025-08-12 14:36:08.426263,HOLD,4406.46
2025-08-12 14:41:09.174283,HOLD,4402.50
2025-08-12 14:46:13.392232,HOLD,4401.69
2025-08-12 14:51:15.909030,HOLD,4411.34
2025-08-12 14:56:18.357327,HOLD,4419.20
2025-08-12 15:01:19.325024,HOLD,4416.01
2025-08-12 15:06:20.303735,HOLD,4429.31
2025-08-12 15:11:21.224561,HOLD,4420.46
2025-08-12 15:16:22.295753,HOLD,4419.60
2025-08-12 15:21:23.151420,HOLD,4425.88
2025-08-12 15:30:56.047226,HOLD,4429.92
2025-08-12 15:35:56.821376,HOLD,4440.62
2025-08-12 15:40:57.634639,HOLD,4444.15
2025-08-12 15:45:58.449843,HOLD,4445.57
2025-08-12 15:50:59.187149,HOLD,4443.94
2025-08-12 15:55:59.945929,HOLD,4453.96
2025-08-12 16:01:00.718843,HOLD,4469.43
2025-08-12 16:06:01.519047,HOLD,4484.22
2025-08-12 16:11:02.399403,HOLD,4479.88
2025-08-12 16:16:03.172162,HOLD,4471.61
2025-08-12 16:21:04.009290,HOLD,4463.77
2025-08-12 16:26:04.782976,HOLD,4465.36
2025-08-12 16:31:05.567613,HOLD,4455.73
2025-08-12 16:36:06.386149,HOLD,4454.20
2025-08-12 16:41:08.110901,HOLD,4443.98
2025-08-12 16:46:14.891786,HOLD,4447.61
2025-08-12 16:51:15.735311,HOLD,4459.30
2025-08-12 16:56:16.962858,HOLD,4463.27
2025-08-12 17:01:17.792117,HOLD,4465.21
2025-08-12 17:06:18.577624,HOLD,4475.51
2025-08-12 17:11:19.514339,HOLD,4482.80
2025-08-12 17:16:20.459042,HOLD,4486.26
2025-08-12 17:21:21.276566,HOLD,4496.34
2025-08-12 17:42:23.173345,HOLD,4488.76
2025-08-12 17:47:23.948146,HOLD,4486.68
2025-08-12 17:52:24.783670,HOLD,4487.00
2025-08-12 17:57:25.484112,HOLD,4493.15
2025-08-12 18:02:26.311814,HOLD,4500.32
2025-08-12 18:07:27.227688,HOLD,4513.28
2025-08-12 18:12:28.394004,HOLD,4501.46
2025-08-12 18:17:29.170589,HOLD,4506.91
2025-08-12 18:22:30.096322,HOLD,4509.18
2025-08-12 18:27:30.906759,HOLD,4500.15
2025-08-12 18:32:31.641579,HOLD,4505.70
2025-08-12 18:37:32.499784,HOLD,4486.98
2025-08-12 18:42:33.259625,HOLD,4489.61
2025-08-12 18:47:34.045447,HOLD,4482.09
2025-08-12 18:52:34.947992,HOLD,4487.84
2025-08-12 18:57:35.765419,HOLD,4485.43
2025-08-12 19:02:36.791895,HOLD,4490.12
2025-08-12 19:07:37.711049,HOLD,4485.82
2025-08-12 19:12:38.782992,HOLD,4489.59
2025-08-12 19:23:39.190603,HOLD,4495.87
2025-08-12 19:28:40.106088,HOLD,4501.68
2025-08-12 19:33:43.503522,HOLD,4500.43
2025-08-12 19:38:44.273920,HOLD,4507.24
2025-08-12 19:43:45.138979,HOLD,4503.81
2025-08-12 19:48:46.099491,HOLD,4499.73
2025-08-12 19:53:49.092221,HOLD,4504.26
2025-08-12 19:58:49.928860,HOLD,4513.54
2025-08-12 20:17:41.077046,SELL(STRONGLY),4543.10
2025-08-12 20:22:44.242812,HOLD,4601.06
2025-08-12 20:27:46.961770,HOLD,4603.95
2025-08-12 20:32:49.879077,HOLD,4600.20
2025-08-12 20:37:50.656682,HOLD,4599.00
2025-08-12 20:42:51.753370,HOLD,4595.18
2025-08-12 20:47:54.253767,HOLD,4592.10
2025-08-12 20:52:55.075675,HOLD,4591.26
2025-08-12 20:57:55.739257,HOLD,4615.44
2025-08-12 21:02:59.372786,HOLD,4607.14
2025-08-12 21:08:00.046118,HOLD,4604.80
2025-08-12 21:31:44.475690,HOLD,4598.95
2025-08-12 21:36:45.248954,HOLD,4582.03
2025-08-12 21:41:46.038453,HOLD,4605.07
2025-08-12 21:46:48.412334,HOLD,4600.66
2025-08-12 21:51:49.195346,HOLD,4599.37
2025-08-12 21:56:49.959389,HOLD,4588.09
2025-08-12 22:01:52.355509,HOLD,4585.50
2025-08-12 22:06:53.108035,HOLD,4573.05
2025-08-12 22:11:53.903686,HOLD,4568.54
2025-08-12 22:16:56.367637,HOLD,4573.03
2025-08-12 22:21:57.442125,HOLD,4563.87
2025-08-12 22:26:58.185307,HOLD,4574.28
2025-08-12 22:32:00.530227,HOLD,4577.53
2025-08-13 17:01:36.179920,HOLD,4700.16
2025-08-13 17:06:37.030361,HOLD,4716.84
2025-08-13 17:11:37.992993,HOLD,4717.44
2025-08-13 17:16:38.800960,HOLD,4715.05
2025-08-13 17:21:39.649704,HOLD,4722.43
2025-08-13 17:26:40.613268,HOLD,4726.99
2025-08-13 17:31:41.528820,HOLD,4725.04
2025-08-13 17:36:42.500592,HOLD,4716.40
2025-08-13 17:41:44.502892,HOLD,4715.30
2025-08-13 17:46:45.415544,HOLD,4711.65
2025-08-13 17:51:46.277480,HOLD,4710.62
2025-08-13 17:56:47.285131,HOLD,4722.74
2025-08-13 18:01:47.973260,HOLD,4727.63
2025-08-13 18:22:17.250277,HOLD,4733.92
2025-08-13 18:27:21.611689,HOLD,4715.31
2025-08-13 18:32:22.480975,HOLD,4715.28
2025-08-13 18:37:23.341030,HOLD,4725.21
2025-08-13 18:42:24.315353,HOLD,4702.28
2025-08-13 18:47:25.454410,HOLD,4702.43
2025-08-13 18:52:26.531760,HOLD,4704.10
2025-08-13 18:57:27.511100,HOLD,4715.80
2025-08-13 19:02:28.635122,HOLD,4718.56
2025-08-13 19:07:29.733265,HOLD,4726.98
2025-08-13 19:12:30.644491,HOLD,4730.88
2025-08-13 19:17:32.050775,HOLD,4726.91
2025-08-13 19:22:33.072535,HOLD,4740.58
2025-08-13 19:27:34.158212,HOLD,4744.36
2025-08-13 19:32:36.238343,HOLD,4735.74
2025-08-13 19:37:37.275904,HOLD,4723.22
2025-08-13 19:42:38.875474,HOLD,4714.83
2025-08-13 19:47:39.697836,HOLD,4716.91
2025-08-13 19:52:40.615984,HOLD,4719.94
2025-08-13 19:57:41.632652,HOLD,4737.77
2025-08-13 20:02:42.662392,HOLD,4740.04
2025-08-13 20:07:43.585961,HOLD,4717.10
2025-08-13 20:12:44.512578,HOLD,4729.92
2025-08-13 20:17:45.623112,HOLD,4722.78
2025-08-13 20:22:46.555695,HOLD,4717.27
2025-08-13 20:27:47.549545,HOLD,4702.30
2025-08-13 20:32:48.735055,HOLD,4720.43
2025-08-13 20:37:49.793119,HOLD,4720.46
2025-08-13 20:42:53.316736,HOLD,4726.81
2025-08-13 20:47:54.508845,HOLD,4728.05
2025-08-13 20:52:55.397589,HOLD,4725.35
2025-08-13 20:57:56.425381,HOLD,4716.89
2025-08-13 21:02:57.555113,HOLD,4716.41
2025-08-13 21:07:58.503852,HOLD,4730.42
2025-08-13 21:12:59.630482,HOLD,4749.00
2025-08-13 21:18:01.245821,HOLD,4755.79
2025-08-13 21:23:02.420612,HOLD,4768.47
2025-08-13 21:28:03.463089,HOLD,4756.97
2025-08-13 21:33:04.422437,HOLD,4761.70
2025-08-13 21:38:05.312710,HOLD,4762.91
2025-08-13 21:43:06.341532,HOLD,4751.45
2025-08-13 21:48:07.301460,HOLD,4746.92
2025-08-13 21:53:08.301163,HOLD,4725.54
2025-08-13 21:58:09.199716,HOLD,4730.97
2025-08-13 22:03:10.182783,HOLD,4722.67
2025-08-13 22:08:11.358829,HOLD,4728.68
2025-08-14 04:33:41.058352,HOLD,4771.93
2025-08-14 13:48:19.357896,HOLD,4586.32
2025-08-14 13:53:20.167785,HOLD,4620.31
2025-08-14 13:58:20.976452,HOLD,4619.90
2025-08-14 14:03:23.768111,HOLD,4613.07
2025-08-14 14:08:24.565635,HOLD,4585.69
2025-08-14 14:13:25.190080,HOLD,4584.69
2025-08-14 14:18:26.036861,HOLD,4618.93
2025-08-14 14:23:27.268073,HOLD,4629.36
2025-08-14 14:28:27.905888,HOLD,4634.47
2025-08-14 14:33:28.738376,HOLD,4686.03
2025-08-14 14:38:29.667030,HOLD,4686.89
2025-08-14 14:43:30.475166,HOLD,4685.72
2025-08-14 14:48:34.637758,HOLD,4690.31
2025-08-14 14:53:35.321019,HOLD,4670.12
2025-08-14 14:58:36.649683,HOLD,4674.66
2025-08-14 15:03:37.471040,HOLD,4666.03
2025-08-14 15:08:38.435849,HOLD,4659.54
2025-08-14 15:13:39.229638,HOLD,4663.09
2025-08-14 15:18:40.162953,HOLD,4648.93
2025-08-14 15:23:40.821955,HOLD,4639.09
2025-08-14 15:28:41.658761,HOLD,4595.46
2025-08-14 15:33:42.510868,HOLD,4624.56
2025-08-14 15:38:43.323605,HOLD,4602.25
2025-08-14 15:43:44.153153,HOLD,4614.86
2025-08-14 15:48:45.052700,HOLD,4608.57
2025-08-14 15:53:46.036994,HOLD,4618.47
2025-08-14 15:58:46.953242,HOLD,4632.04
2025-08-14 16:03:47.670546,HOLD,4615.81
2025-08-14 16:08:48.347688,HOLD,4572.95
2025-08-14 16:13:49.136503,HOLD,4559.09
2025-08-14 16:18:49.937265,HOLD,4545.47
2025-08-14 16:23:50.585359,HOLD,4563.68
2025-08-14 16:28:51.466198,HOLD,4527.25
2025-08-14 16:33:52.198345,HOLD,4528.54
2025-08-14 16:38:52.970442,HOLD,4545.51
2025-08-14 16:43:53.856209,HOLD,4553.07
2025-08-14 16:48:54.660734,HOLD,4530.83
2025-08-14 16:53:55.584384,HOLD,4554.63
2025-08-14 16:58:56.300451,HOLD,4559.39
2025-08-14 17:03:57.118521,HOLD,4532.45
2025-08-14 17:28:51.962898,HOLD,4556.75
2025-08-14 17:51:10.210080,HOLD,4539.45
2025-08-14 17:56:11.325006,HOLD,4532.88
2025-08-14 18:01:12.394773,HOLD,4549.64
2025-08-14 18:06:13.188728,HOLD,4543.56
2025-08-14 18:11:14.069297,HOLD,4541.00
2025-08-14 18:16:14.897674,HOLD,4522.74
2025-08-14 18:21:19.708778,HOLD,4511.84
2025-08-14 18:26:20.365993,HOLD,4509.91
2025-08-14 18:31:21.173998,HOLD,4531.14
2025-08-14 18:36:21.818693,HOLD,4538.94
2025-08-14 18:41:22.735608,HOLD,4543.81
2025-08-14 18:46:23.645172,HOLD,4557.13
2025-08-14 18:51:24.328647,HOLD,4550.64
2025-08-14 18:56:25.068962,HOLD,4548.72
2025-08-14 19:01:26.339265,HOLD,4539.77
2025-08-14 19:06:27.093277,HOLD,4541.41
2025-08-14 19:11:27.833178,HOLD,4551.86
2025-08-14 19:16:28.530681,HOLD,4540.74
2025-08-14 19:40:10.917847,HOLD,4563.11
2025-08-14 19:45:11.698538,HOLD,4562.95
2025-08-14 19:50:12.507567,HOLD,4567.96
2025-08-14 19:55:13.283847,HOLD,4555.69
2025-08-14 20:00:14.139645,HOLD,4545.92
2025-08-14 20:05:14.849874,HOLD,4536.18
2025-08-15 15:00:09.842710,HOLD,4499.07
2025-08-15 15:05:10.655193,HOLD,4484.16
2025-08-15 15:10:11.403537,HOLD,4470.25
2025-08-15 15:15:12.252047,HOLD,4486.49
2025-08-15 15:20:13.034392,HOLD,4491.40
2025-08-15 15:25:13.804143,HOLD,4468.36
2025-08-15 15:30:14.834982,HOLD,4438.21
2025-08-15 15:35:15.636923,HOLD,4457.78
2025-08-15 15:40:16.452369,HOLD,4457.54
2025-08-15 15:46:38.444759,HOLD,4416.38
2025-08-15 15:51:39.115141,HOLD,4408.64
2025-08-15 15:56:39.814950,HOLD,4447.50
2025-08-15 16:01:40.795210,HOLD,4432.06
2025-08-15 16:07:15.336770,HOLD,4413.71
2025-08-15 16:12:16.232057,HOLD,4394.53
2025-08-15 16:17:17.066755,HOLD,4378.65
2025-08-15 16:22:17.906078,HOLD,4388.19
2025-08-15 16:27:18.709148,HOLD,4395.77
2025-08-15 16:33:57.501172,HOLD,4421.73
2025-08-15 16:58:31.805956,HOLD,4415.78
2025-08-15 17:03:32.541903,HOLD,4416.55
2025-08-15 17:43:21.694533,HOLD,4448.88
2025-08-15 17:48:22.394463,HOLD,4457.80
2025-08-15 17:53:23.154066,HOLD,4442.56
2025-08-15 17:58:24.362274,HOLD,4445.76
2025-08-15 18:05:15.668370,HOLD,4446.37
2025-08-15 18:10:16.460678,HOLD,4431.41
2025-08-15 18:15:17.374852,HOLD,4437.35
2025-08-15 18:20:18.023341,HOLD,4427.28
2025-08-15 18:25:18.755595,HOLD,4430.60
2025-08-15 18:30:19.633493,HOLD,4422.66
2025-08-15 18:37:19.777777,HOLD,4420.77
2025-08-15 18:42:20.572238,HOLD,4414.46
2025-08-15 19:47:39.620686,HOLD,4405.01
2025-08-15 20:44:17.727303,HOLD,4414.84
2025-08-15 21:04:59.374058,HOLD,4431.90
2025-08-18 19:53:54.112100,HOLD,4358.29
2025-08-18 19:58:54.978353,HOLD,4362.17
2025-08-18 20:03:55.744819,HOLD,4358.46
2025-08-18 20:09:04.884337,HOLD,4352.56
2025-08-18 20:14:05.730727,HOLD,4363.81
2025-08-18 20:19:06.728641,HOLD,4364.68
2025-08-18 20:24:07.591160,HOLD,4360.11
2025-08-18 20:29:08.529948,HOLD,4352.97
2025-08-18 20:34:09.693534,HOLD,4355.27
2025-08-18 20:39:10.626114,HOLD,4340.14
2025-08-18 20:44:11.632139,HOLD,4336.50
2025-08-18 20:49:12.583601,HOLD,4333.83
2025-08-18 20:54:13.464805,HOLD,4338.78
2025-08-18 20:59:14.485592,HOLD,4341.00
2025-08-18 21:04:15.506624,HOLD,4339.03
2025-08-18 21:09:16.538621,HOLD,4337.71
2025-08-18 21:14:17.762016,HOLD,4337.85
2025-08-18 21:19:18.877339,HOLD,4348.08
2025-08-18 21:24:19.919525,HOLD,4352.26
2025-08-18 21:29:20.952898,HOLD,4359.47
2025-08-18 21:34:21.868952,HOLD,4351.32
2025-08-18 21:39:22.776017,HOLD,4339.94
2025-08-18 21:44:23.715337,HOLD,4340.20
2025-08-18 21:49:24.694879,HOLD,4334.91
2025-08-18 21:54:25.969676,HOLD,4343.38
2025-08-18 21:59:26.999270,HOLD,4361.86
2025-08-18 22:04:28.223630,HOLD,4371.56
2025-08-18 22:09:30.442827,HOLD,4376.53
2025-08-18 22:14:31.434328,HOLD,4378.61
2025-08-18 22:19:32.270638,HOLD,4378.92
2025-08-18 22:24:33.337477,HOLD,4383.16
2025-08-18 22:29:34.142511,HOLD,4386.37
2025-08-18 22:34:34.996536,HOLD,4381.97
2025-08-18 22:39:36.015817,HOLD,4371.47
2025-08-18 22:44:37.262175,HOLD,4364.51
2025-08-18 22:49:38.018117,HOLD,4359.93
2025-08-18 22:54:39.028328,HOLD,4357.64
2025-08-18 22:59:39.853076,HOLD,4343.92
2025-08-18 23:04:40.842440,HOLD,4344.35
2025-08-18 23:09:42.010553,HOLD,4346.41
2025-08-18 23:14:43.094726,HOLD,4340.20
2025-08-18 23:19:44.047633,HOLD,4336.87
2025-08-18 23:24:45.047253,HOLD,4333.11
2025-08-18 23:29:46.237392,HOLD,4333.87
2025-08-18 23:34:47.628647,HOLD,4327.00
2025-08-18 23:39:48.717252,HOLD,4323.92
2025-08-18 23:44:49.554262,HOLD,4320.90
2025-08-18 23:49:50.503044,HOLD,4310.65
2025-08-18 23:54:51.429864,HOLD,4317.79
2025-08-18 23:59:52.251065,HOLD,4315.37
2025-08-19 00:04:52.957111,HOLD,4310.77
2025-08-19 13:56:17.183543,HOLD,4301.03
2025-08-19 14:01:17.950126,HOLD,4292.69
2025-08-19 14:06:18.689586,HOLD,4303.19
2025-08-19 14:11:19.570233,HOLD,4281.67
2025-08-19 14:16:20.375792,HOLD,4273.27
2025-08-19 14:21:21.155350,HOLD,4261.97
2025-08-19 14:26:21.971112,HOLD,4251.99
2025-08-19 14:31:22.698263,HOLD,4210.56
2025-08-19 14:36:23.565811,HOLD,4220.86
2025-08-19 14:41:24.396083,HOLD,4209.38
2025-08-19 14:46:25.178152,HOLD,4191.82
2025-08-19 14:51:26.084573,HOLD,4199.11
2025-08-19 14:56:26.783562,HOLD,4205.63
2025-08-19 15:01:27.562432,HOLD,4190.78
2025-08-19 15:06:19.764645,HOLD,4190.88
2025-08-19 15:10:18.549237,HOLD,4190.26
2025-08-19 15:14:48.199280,HOLD,4185.66
2025-08-19 15:19:49.262664,HOLD,4195.60
2025-08-19 15:24:50.271438,HOLD,4198.78
2025-08-19 15:36:38.121706,HOLD,4212.65
2025-08-19 15:41:39.054500,HOLD,4206.53
2025-08-19 15:46:40.052256,HOLD,4217.44
2025-08-19 15:51:41.113159,HOLD,4201.59
2025-08-19 15:56:42.003537,HOLD,4197.63
2025-08-19 16:04:51.297080,HOLD,4191.75
2025-08-19 16:09:52.307045,HOLD,4197.43
2025-08-19 16:14:53.319453,HOLD,4202.10
2025-08-19 16:19:54.406340,HOLD,4185.38
2025-08-19 16:24:55.436987,HOLD,4193.24
2025-08-19 16:29:56.666319,HOLD,4184.49
2025-08-19 16:34:57.724346,HOLD,4175.70
2025-08-19 16:39:58.779201,HOLD,4180.80
2025-08-19 16:44:59.723844,HOLD,4162.37
2025-08-19 16:50:00.801209,HOLD,4156.09
2025-08-19 16:55:01.754636,HOLD,4165.74
2025-08-19 17:00:02.919086,HOLD,4147.81
2025-08-19 17:05:03.879317,HOLD,4145.04
2025-08-19 17:10:05.325750,HOLD,4135.54
2025-08-19 17:30:07.217846,HOLD,4169.15
2025-08-19 18:04:17.275468,HOLD,4178.49
2025-08-19 18:09:18.308822,HOLD,4179.93
2025-08-19 18:14:19.466105,HOLD,4185.33
2025-08-19 18:19:20.537107,HOLD,4179.57
2025-08-19 18:24:21.574066,HOLD,4176.93
2025-08-19 18:29:22.525576,HOLD,4179.67
2025-08-19 18:34:27.897879,HOLD,4171.10
2025-08-19 18:39:28.860263,HOLD,4164.75
2025-08-19 18:44:29.902962,HOLD,4149.07
2025-08-19 18:49:33.814773,HOLD,4147.84
2025-08-19 18:54:37.615099,HOLD,4129.02
2025-08-19 18:59:38.754397,HOLD,4146.31
2025-08-19 19:04:44.523740,HOLD,4127.15
2025-08-19 19:13:41.468999,HOLD,4123.01
2025-08-19 19:18:42.703402,HOLD,4117.63
2025-08-19 19:23:48.227185,HOLD,4154.16
2025-08-19 19:28:49.228656,HOLD,4163.42
2025-08-19 19:33:50.156702,HOLD,4156.66
2025-08-19 19:38:51.274530,HOLD,4163.85
2025-08-19 19:43:52.308585,HOLD,4158.29
2025-08-19 19:48:53.352645,HOLD,4158.89
2025-08-19 19:53:54.310385,HOLD,4146.73
2025-08-19 19:58:57.526193,HOLD,4146.46
2025-08-19 20:03:58.726163,HOLD,4146.46
2025-08-19 20:08:59.742329,HOLD,4146.02
2025-08-20 13:08:27.257302,HOLD,4196.06
2025-08-20 13:13:28.440050,HOLD,4182.10
2025-08-20 13:18:30.036253,HOLD,4166.92
2025-08-20 13:23:33.981323,HOLD,4184.93
2025-08-20 13:32:31.565214,HOLD,4177.45
2025-08-20 13:37:32.638523,HOLD,4182.62
2025-08-20 13:42:36.087063,HOLD,4193.46
2025-08-20 13:47:37.106668,HOLD,4169.65
2025-08-20 13:52:38.327098,HOLD,4146.54
2025-08-20 13:57:40.350281,HOLD,4130.53
2025-08-20 14:02:41.738292,HOLD,4138.01
2025-08-20 14:07:44.605387,HOLD,4132.14
2025-08-20 14:12:45.703936,HOLD,4117.83
2025-08-20 19:04:31.601737,HOLD,4299.75
2025-08-20 19:16:19.415591,HOLD,4312.06
2025-08-20 19:27:05.410696,HOLD,4337.87
2025-08-20 19:40:18.992117,HOLD,4326.00
2025-08-20 19:45:20.266493,HOLD,4325.15
2025-08-20 19:50:21.463757,HOLD,4332.56
2025-08-20 19:55:22.536624,HOLD,4342.73
2025-08-20 20:00:23.770245,HOLD,4345.38
2025-08-20 20:05:28.233308,HOLD,4350.17
2025-08-20 20:10:29.295184,HOLD,4349.21
2025-08-20 20:15:30.521018,HOLD,4341.55
2025-08-20 20:20:31.524090,HOLD,4338.57
2025-08-20 20:25:32.719599,HOLD,4339.73
2025-08-20 20:30:34.010903,HOLD,4348.44
2025-08-20 20:35:38.864669,HOLD,4344.60
2025-08-20 20:40:39.958410,HOLD,4346.37
2025-08-20 20:45:41.204478,HOLD,4344.26
2025-08-20 20:50:42.247603,HOLD,4347.43
2025-08-20 20:55:43.340192,HOLD,4355.92
2025-08-20 21:00:44.327097,HOLD,4363.34
2025-08-20 21:05:45.540888,HOLD,4357.27
2025-08-20 21:10:47.100300,HOLD,4355.11
2025-08-20 21:15:48.053289,HOLD,4353.59
2025-08-20 21:20:49.152250,HOLD,4341.19
2025-08-20 21:25:50.303994,HOLD,4329.37
2025-08-20 21:30:51.544135,HOLD,4326.80
2025-08-20 21:35:52.580296,HOLD,4322.04
2025-08-21 13:54:41.305470,HOLD,4284.30
2025-08-21 13:59:42.206275,HOLD,4269.19
2025-08-21 14:05:33.155822,HOLD,4276.28
2025-08-21 14:10:34.026413,HOLD,4282.34
2025-08-21 14:15:35.288612,HOLD,4296.84
2025-08-21 14:20:36.294914,HOLD,4315.56
2025-08-21 14:25:37.214109,HOLD,4312.45
2025-08-21 14:30:38.530247,HOLD,4313.63
2025-08-21 14:35:39.814135,HOLD,4309.86
2025-08-21 14:40:40.750715,HOLD,4286.23
2025-08-21 14:45:41.590743,HOLD,4267.63
2025-08-21 14:50:42.438639,HOLD,4270.31
2025-08-21 14:55:43.564104,HOLD,4275.51
2025-08-21 15:00:44.523848,HOLD,4278.69
